# x_m, y_m, vx_mps, d_m, s_m, kappa_radpm, psi_rad, ax_mps2
-6.505320,-2.022001,3.830921,0.000000,29.487626,0.462233,-0.772731,-0.730285
-6.432154,-2.090079,3.811818,0.000000,29.587584,0.477058,-0.725804,-0.545347
-6.355828,-2.154590,3.797491,0.000000,29.687542,0.493287,-0.677322,-0.319551
-6.276372,-2.215291,3.789070,0.000000,29.787501,0.510698,-0.627141,-0.032014
-6.193979,-2.271813,3.788225,0.000000,29.887459,0.532470,-0.575037,-0.031999
-6.108656,-2.323894,3.787381,0.000000,29.987417,0.556037,-0.520638,-0.031985
-6.020597,-2.371156,3.786537,0.000000,30.087375,0.557963,-0.464505,-0.031971
-5.930037,-2.413439,3.785693,0.000000,30.187333,0.545861,-0.409355,-0.031957
-5.837278,-2.450729,3.784849,0.000000,30.287291,0.534367,-0.355293,-0.031957
-5.742679,-2.483028,3.784005,0.000000,30.387249,0.508691,-0.303168,0.308968
-5.646574,-2.510471,3.792158,0.000000,30.487207,0.484858,-0.253529,0.632249
-5.549219,-2.533231,3.808787,0.000000,30.587165,0.462782,-0.206159,0.896697
-5.450933,-2.551460,3.832247,0.000000,30.687123,0.441494,-0.160966,1.127647
-5.351993,-2.565327,3.861548,0.000000,30.787081,0.421257,-0.117872,1.327652
-5.252457,-2.575027,3.895764,0.000000,30.887039,0.401056,-0.076753,1.518353
-5.152702,-2.580724,3.934529,0.000000,30.986997,0.381311,-0.037669,1.696404
-5.052752,-2.582616,3.977393,0.000000,31.086955,0.362644,-0.000493,1.854561
-4.952807,-2.580884,4.023731,0.000000,31.186913,0.344463,0.034848,2.005651
-4.853033,-2.575715,4.073251,0.000000,31.286871,0.327079,0.068374,2.146114
-4.753403,-2.567279,4.125581,0.000000,31.386829,0.311983,0.100325,2.250129
-4.654144,-2.555747,4.179743,0.000000,31.486787,0.296889,0.130747,2.361428
-4.555244,-2.541270,4.235840,0.000000,31.586746,0.283617,0.159733,2.445259
-4.456795,-2.523995,4.293156,0.000000,31.686704,0.271145,0.187458,2.521932
-4.358861,-2.504061,4.351478,0.000000,31.786662,0.258541,0.213936,2.610521
